cell_id,H3tot,H3met,CK5,Fibronectin,CK19,CK8/18,TWIST1,CD68,CK14,SMA,Vimentin,Myc,HER2,CD3,H3phospho,ERK1/2,SLUG,ER,PR,p53,CD44,EpCAM,CD45,GATA3,CD20,betaCatenin,CAIX,Ecadherin,Ki67,EGFR,S6,Sox9,vWf_CD31,mTOR,CK7,panCK,cPARP_cCasp3,DNA1,DNA2
583,9.037717,0.54006946,0.068005346,3.2061284,0.24846524,0.8581978,0.13145988,0.27515504,0.097315505,5.049737,1.0837004,0.20941174,0.36259896,0.069181815,0.22705884,0.66747594,0.17079678,0.06409626,0.620984,0.08784492,16.225182,0.3858984,0.028262032,0.73430485,0.053834226,0.12322459,0.33564705,3.588493,0.25036895,0.19525668,1.7106682,0.14854011,0.048,0.81326735,0.13661498,5.011998,0.51306415,3.3393102,6.2877545
584,6.615022,0.19902273,0.077659085,0.9081362,0.13456818,0.022727273,0.06684091,0.31181815,0.0,0.17025,2.3345683,0.103022724,0.20209092,0.022727273,0.33722726,0.06818182,0.06818182,0.14056818,0.20838636,0.08090909,7.7232723,0.157,0.058613636,0.08,0.022727273,0.073113635,0.1460909,0.4407727,0.0,0.0,1.1805909,0.14320455,0.028886365,0.19386365,0.0,0.6771591,0.13615909,1.4731137,2.8071592
585,12.883672,1.4281354,0.12786081,1.8483217,1.8633438,1.2573955,0.20338099,0.18685715,0.057194136,1.0052015,13.06201,0.4060476,1.9101905,0.120142855,0.18741395,0.20795238,0.39231867,0.054080587,0.4909926,0.042479854,6.3135657,0.23551644,0.06988644,0.775033,0.066245414,0.12773995,0.59767026,3.4093966,0.14219414,0.30972162,2.0491946,0.16305493,0.08890476,0.86615044,0.99332595,31.397,1.2362124,2.9856157,5.8061867
586,12.515274,0.73303556,0.14835533,3.337376,0.785401,1.2010711,0.14939088,0.5969035,0.1297665,2.5083854,11.641138,0.49138072,0.5610406,0.13006091,0.2624467,0.44780713,0.18387818,0.092700504,0.6901015,0.40328932,31.70198,0.36544165,0.08430457,0.27495942,0.065923855,0.08143655,1.0076193,2.81435,0.31405583,0.27571064,2.224396,0.9748478,0.11027411,0.94723874,0.28283757,13.288913,0.9434468,2.7877662,4.857498
587,7.0185647,0.5044722,0.057620373,2.3159816,0.16753703,0.078675926,0.04487963,0.50374997,0.028425928,0.14020371,1.2980464,0.26973146,0.1898426,0.037037037,0.15125,0.7038148,0.068833336,0.09483334,0.6039444,0.06605555,28.988073,0.33200002,0.17720371,0.13688889,0.037203703,0.036787037,0.5216296,0.4167129,0.0630463,0.16828702,2.1031294,0.05527778,0.08428704,0.47540745,0.037037037,0.40533337,0.42652777,1.83075,3.0897963
588,6.5201516,0.3878987,0.04413924,10.879115,0.30643037,0.1842405,0.116759494,0.59660757,0.08248101,1.4446834,6.6383295,0.2572025,0.47082278,0.19160758,0.19493672,0.5003671,0.27168357,0.11632912,0.8935064,0.10226583,60.74459,0.79354435,0.35754427,0.1849367,0.06392405,0.028886076,0.4647342,0.969443,0.08753165,0.32837975,2.3266835,0.09373418,0.06379747,0.36403796,0.12207596,1.9525695,0.75124055,1.2992913,2.853924
589,6.996837,0.6188461,0.14885715,8.492539,0.284989,0.16547254,0.10238461,2.6664615,0.073835164,0.33549455,5.647341,0.23513186,0.5217912,0.08926374,0.17924176,0.3112967,0.19206594,0.20576924,1.2278463,0.21825275,113.30314,0.83830774,0.6173077,0.24934067,0.15403298,0.13489011,0.55002195,0.5007362,0.16980219,0.2708022,2.0053735,0.16485713,0.05689011,0.43776926,0.065175824,0.76307696,0.53561544,1.2909561,2.540132
590,7.9920964,0.59581953,0.2944737,2.0371766,0.66713524,1.1281465,0.16542855,0.48641726,0.09896241,7.1368766,5.213575,0.34766167,1.0696243,0.06813157,0.18983461,0.22503005,0.1522669,0.03743609,0.585876,0.0844812,20.856598,0.40637222,0.10499624,0.33676323,0.1586767,0.16963908,0.42454523,3.3013434,0.24243233,0.2357143,2.031549,0.3137782,0.07704511,0.64747,0.25423685,12.743345,0.7781541,1.906839,3.4367707
591,10.063206,0.33174196,0.074989244,3.969678,0.30332258,0.5283548,0.10219354,0.53693545,0.06744086,4.7037964,2.80599,0.18289249,0.7306774,0.043978497,0.14831184,0.23275267,0.28115052,0.059215054,0.70008594,0.059387095,40.14677,0.4405269,0.22078496,0.20825806,0.07668817,0.16176344,0.41047317,2.0810106,0.105978504,0.22113979,1.6727633,0.17498925,0.059580643,0.28123656,0.10497849,4.2795806,0.45165592,3.4935384,6.831808
592,8.6850815,0.7384695,0.020408163,0.7624286,0.25918368,0.65918374,0.04787755,0.2970408,0.113102034,0.252,4.957551,0.17542857,0.6874082,0.061612245,0.065387756,0.13440816,0.40548977,0.0,0.36789796,0.12812245,14.379654,0.28395918,0.040816326,0.63167346,0.11646938,0.20912245,0.4592653,5.8645115,0.22344899,0.31640816,1.7735916,0.35183674,0.040816326,0.94191843,0.12087755,8.246491,0.7413266,2.0157144,3.1123466
593,8.019642,0.9680133,0.24103999,1.1623067,0.8877399,1.618913,0.14098,0.4612,0.08274001,8.655529,1.7155467,0.24090667,1.5498198,0.058560003,0.17606,0.17731333,0.36835334,0.042966668,0.6616267,0.13652666,18.935411,0.27908,0.049953334,0.53636,0.08155333,0.16063999,0.46817333,3.8043392,0.17177334,0.24029998,1.56804,0.12959333,0.042713333,0.75005996,0.27653998,14.4875345,0.71416664,2.5238001,4.533267
594,7.1686087,0.509609,0.023096155,1.5955833,0.62376916,1.1203076,0.14839102,0.14003846,0.042384617,0.2003141,10.446115,0.29046792,0.5776923,0.051282052,0.17353204,0.08053846,0.13501282,0.025833331,0.33988458,0.05973718,8.857282,0.23594233,0.026134616,0.30110255,0.039525636,0.057346154,0.28839105,1.7376668,0.078666665,0.19895513,1.8198847,0.14344232,0.038519233,0.6457885,0.40501288,12.350917,0.7319102,1.8225452,3.7713585
595,7.7239,0.6058288,0.086630635,1.0445856,0.610072,1.2147838,0.10312612,0.18907209,0.08245046,0.69828826,3.628757,0.12176577,0.54978377,0.07168469,0.10287387,0.30386487,0.14569369,0.074657656,0.40976575,0.06636036,14.527116,0.2673784,0.048090093,0.49063963,0.06883784,0.17054054,0.32372075,4.0618005,0.26332432,0.12438738,1.716982,0.6762523,0.12490991,0.84652257,0.21964866,7.996612,0.6116667,2.905171,5.2082605
596,5.309393,0.6147667,0.17913333,6.6054583,2.1553583,1.9921668,0.21241666,0.36779997,0.10331667,3.8859663,11.21234,0.5710833,1.8600749,0.09391666,0.19251667,5.075832,0.590925,0.10897501,0.771275,0.053858332,26.88758,0.50499165,0.07196666,0.30020002,0.07009167,0.277075,0.60565007,3.7401662,0.21541667,0.4318167,2.8125665,0.19868332,0.15866667,1.0126166,0.64706665,28.127064,1.0890582,1.1775665,2.1790164
597,12.759266,0.5396755,0.09653642,1.1551125,0.31319204,2.099722,0.19660929,0.18559602,0.05878146,0.662298,0.8210067,0.093933776,1.3417215,0.050748345,0.13304636,0.1388808,0.19327152,0.059278145,0.48708612,0.026947021,13.05194,0.40378812,0.047834437,0.32478142,0.060589407,0.11037748,0.23337086,2.4463508,0.18750331,0.25311917,1.478616,0.31095365,0.054814573,0.47745696,0.18518543,20.502697,1.2582185,2.8797283,5.940656
598,4.318687,0.4057745,0.088764705,0.6557941,0.58232355,1.7146472,0.06867647,0.15900001,0.07417647,1.3391079,3.5191076,0.14631373,0.3926569,0.031166665,0.16199999,0.35397056,0.060509805,0.05882353,0.3489804,0.13910784,15.068363,0.36500984,0.09822549,0.22662747,0.03345098,0.16567647,0.23076473,4.840166,0.16987255,0.24749999,1.5374117,0.12357844,0.070098035,0.924745,0.24191175,11.363196,0.58482355,2.0403728,3.7857063
599,15.952004,1.6577398,0.12127642,1.8032848,3.440504,2.7240808,0.123804875,0.28035778,0.1150813,0.36026016,8.197446,0.4396179,1.3877968,0.09082927,0.19595121,0.20199189,0.2505447,0.0419187,0.5123496,0.040203255,7.16599,0.297187,0.070105694,0.7548375,0.06918699,0.14603251,0.685374,5.5081215,0.3225528,0.21042277,2.9466262,2.523292,0.14306504,1.2564147,2.1371055,33.792587,1.467431,4.7490573,8.14482
600,10.036691,0.48299995,0.11980851,1.108968,0.22700001,0.47856385,0.18361701,0.16545744,0.06892553,0.17235106,4.132245,0.09279787,0.28311703,0.06382979,0.14459574,0.31309575,0.13661702,0.04452128,0.43763825,0.04925532,9.124129,0.31139365,0.040159572,0.6346489,0.0751915,0.11517022,0.40495747,4.970638,0.22337234,0.26187235,2.2855637,0.27388296,0.091606386,0.60311705,0.18324469,6.8723288,0.4560532,1.8645957,3.5401812
601,12.044002,0.85729164,0.0,1.6292917,0.4061458,0.5172917,0.24560416,1.4959792,0.25543752,0.09010416,13.795022,0.9583125,0.76360416,0.2502708,0.13435416,0.6046875,0.125,0.041666668,0.7156666,0.041666668,26.668753,0.55843747,0.15720834,0.25870833,0.17595834,0.121416666,0.5792084,2.4661663,0.3513333,0.28754166,3.0992916,0.3674375,0.12102082,0.70306253,0.15854166,5.4431043,1.0715208,2.5780625,5.23552
602,5.957133,0.63100606,0.043872725,15.197871,0.3205576,0.117006056,0.1730303,0.5138425,0.060606062,2.6183147,3.3049765,0.30446061,0.27561215,0.10686667,0.13221818,0.35933942,0.13429695,0.12027879,0.5802,0.0186,33.924362,0.26503032,0.32544845,0.1033394,0.05814546,0.07411515,0.67330307,0.56494546,0.06751515,0.32693937,2.358521,0.33023027,0.10041818,0.47013336,0.030303031,0.3852,0.5451938,1.655303,3.6487756
603,9.27834,0.40479547,0.060749996,9.643954,0.24245454,0.20236363,0.15638636,0.80888647,0.07047727,1.101068,6.0212507,0.25563636,0.42770454,0.09206819,0.113681816,0.34974998,0.26888636,0.09670455,0.6887955,0.06829546,42.477657,0.42136362,0.10972727,0.19345455,0.14761363,0.070863634,0.77093184,1.1712955,0.039886363,0.3285909,1.8044776,0.78225,0.07356818,0.5440455,0.054022726,2.6404998,0.34213635,2.8312044,5.2529993
604,9.539971,0.59238684,0.060613208,0.66935855,0.1978302,0.21306603,0.16204718,0.11251887,0.07790566,0.15262264,2.6440375,0.12001888,0.49760374,0.031603772,0.2625283,0.12915094,0.059745282,0.009433962,0.42630184,0.04673585,5.2947454,0.13300945,0.08474528,0.119113214,0.062339623,0.057584908,0.2461038,2.929651,0.11647171,0.20501888,1.3923111,0.29162264,0.08355661,0.30667925,0.07107547,3.577971,0.5953301,2.674472,4.6532073
605,11.723989,0.40539563,0.075032964,5.0198345,0.24343956,0.37034068,0.15120879,0.98254937,0.08163736,3.4397469,4.468198,0.31307694,0.47768134,0.060758244,0.1634945,0.1515055,0.121999994,0.16253847,0.9080879,0.14804396,70.98983,0.5540769,0.48410985,0.23799998,0.11316484,0.11353847,0.5129561,1.7694068,0.16143957,0.2074066,2.063747,0.30745053,0.09098901,0.7467912,0.058703296,3.0137694,0.734022,3.6058245,7.7274156
606,6.54148,0.5137628,0.06410257,7.033987,0.8769805,0.86258984,0.115269236,0.5326218,0.080730766,1.1288592,4.388371,0.22319229,0.51893586,0.021070512,0.16401282,0.72380763,0.4172628,0.060083333,0.5049552,0.09117949,26.011524,0.2926859,0.103807695,0.1798013,0.025641026,0.15136538,0.3569808,2.2634096,0.10601923,0.28901923,1.5641985,0.20692948,0.07980769,0.7093845,0.29405767,15.460803,0.87958974,2.638981,5.076174
607,12.0033455,1.1576566,0.0879192,1.9430103,1.5532526,1.1174647,0.060606062,0.21303031,0.092979796,2.4051816,13.99508,0.41159594,1.1216564,0.13938385,0.10137373,0.101252526,0.7994243,0.086303025,0.48390907,0.03923232,7.446313,0.4050303,0.088515155,0.33545452,0.04852525,0.15655555,0.6172323,3.4374144,0.14926264,0.19461617,2.3455956,0.16167678,0.07719192,0.84330297,0.6951616,25.006298,0.8633637,2.6953533,5.415465
608,9.865821,0.4017377,0.1464754,0.72719675,0.25511476,1.8828031,0.10047541,0.18793444,0.08991803,0.9563114,0.18608196,0.09231148,0.46421313,0.016393442,0.20586884,0.11495083,0.22508197,0.040131148,0.48898363,0.033393443,14.651883,0.41529512,0.09836066,0.20786886,0.030918032,0.09037705,0.36045903,2.6748688,0.16829506,0.1327213,1.7684097,0.73849183,0.12542623,0.7489344,0.30045903,20.746902,1.7376231,2.043705,4.7856884
609,14.372971,1.2562553,0.3132245,4.351602,1.5507091,1.6072806,0.1310306,0.4321888,0.4013878,2.5778775,10.002507,0.47115824,0.7426888,0.11346429,0.27094898,0.1802449,1.4145457,0.100510195,0.6787193,0.06996428,25.20674,0.34369394,0.10519898,0.59061235,0.0885102,0.23378062,0.51181126,7.1116276,0.32268372,0.40330616,2.683628,0.34043366,0.17343877,1.2155662,0.6189898,18.8836,1.0142653,3.172714,6.6474957
610,11.065007,1.015192,0.35953537,4.3067064,2.1992424,1.4438486,0.17715152,0.56808084,0.47557577,2.9583027,16.19307,0.5632525,1.0764647,0.16846465,0.3008687,0.32952523,0.906788,0.07032323,0.64371717,0.088565655,20.648577,0.42560607,0.05050505,0.7580101,0.14658585,0.19141415,0.7526263,7.4979296,0.31984848,0.351101,2.975414,0.30922222,0.13183838,1.2146362,0.583697,24.969576,1.3583736,2.3357472,4.467344
611,7.5507135,0.568617,0.07046808,0.76903194,0.2733936,0.42902127,0.09181915,0.2088936,0.06832979,3.2201383,1.0757766,0.13401064,1.0784894,0.06018085,0.118989356,0.12412765,0.17274469,0.07538298,0.4630213,0.07082979,12.257828,0.30148935,0.010638298,0.38987234,0.02598936,0.15331914,0.20549999,2.1547022,0.10802128,0.12176595,1.256734,0.11068084,0.021276595,0.4956276,0.01787234,4.2801485,0.34862766,1.4302659,3.3194356
612,12.597085,0.27148935,0.06382979,0.5297234,0.04255319,0.44931918,0.07053192,0.07861702,0.11055319,0.61021274,1.1210425,0.023595745,0.08510638,0.0,0.1845319,0.19529787,0.1260851,0.0,0.46338296,0.12459575,7.2096796,0.06382979,0.0,0.26623404,0.0,0.04255319,0.43817022,1.4944893,1.6642766,0.04255319,1.2250425,0.27957445,0.021276595,0.59497875,0.048446808,2.1648939,0.32704255,3.485447,6.8294034
613,7.1936293,0.2548219,0.07643835,0.68265766,0.25445208,0.8643014,0.11741096,0.13554795,0.0790274,0.15854795,4.0996857,0.20116438,0.7388218,0.08979452,0.13528767,0.24190411,0.3053014,0.059602737,0.48978084,0.10623288,16.280151,0.29180822,0.12365754,0.49239725,0.04109589,0.04452055,0.35567123,2.5484524,0.10923287,0.38235617,1.8772053,0.2580685,0.06849315,0.6860822,0.14938356,7.502739,0.6190959,1.3520409,2.7123017
614,19.226612,0.80682933,0.09487805,1.9219022,0.16068293,0.26819512,0.18839024,0.21839023,0.07119512,0.082292676,1.846561,0.1985122,0.31026828,0.07317073,0.19490245,0.2065122,0.024390243,0.034585364,0.35612196,0.085146345,4.6617074,0.2384878,0.07317073,0.92751217,0.07919512,0.07970732,0.3824634,1.8174877,0.79758537,0.30760974,1.970366,0.4782439,0.04321951,0.68590236,0.070268296,2.8078048,0.3687317,4.5567074,7.73561
615,7.962888,0.3160225,0.046494383,0.8925842,0.16620223,0.25622472,0.1865618,0.11179775,0.08758427,0.084033705,2.6471012,0.1335281,0.9765168,0.05432584,0.08991011,0.24047191,0.099876404,0.067325845,0.38531458,0.04686517,8.849066,0.23288766,0.08969662,0.6506517,0.04844944,0.056101125,0.2943483,2.0931685,0.09487641,0.21673036,1.7693708,0.8448764,0.08094382,0.5457528,0.061269663,3.4901016,0.727427,1.2270112,2.3273826
616,5.8275723,0.29677677,0.10989285,2.024268,0.10578571,0.07389285,0.07342857,0.7799285,0.12761606,1.1942322,6.494222,0.44353577,0.22033036,0.12758927,0.096080355,0.31370538,0.15209821,0.038276784,0.48047325,0.036660712,38.68233,0.4110268,0.17092858,0.13278571,0.06501786,0.08984821,0.43745533,0.7455178,0.06908035,0.24136604,1.2230892,0.18814285,0.06915178,0.21796428,0.022196429,0.3599375,0.5214911,1.6700715,3.0174644
617,8.997807,1.2292777,0.14387037,1.6962405,3.1237402,3.000777,0.1725463,0.26483333,0.12866667,0.2924722,22.481136,0.49673143,0.474787,0.24207409,0.23225927,0.43471295,0.23496297,0.108018525,0.62209255,0.107888885,7.6200733,0.24641666,0.13312963,0.46625006,0.07227778,0.21237037,0.7295278,6.411778,0.30883333,0.2429074,3.051833,12.570984,0.6366668,1.738037,1.342574,40.621197,1.7321483,3.0924258,5.2418885
618,7.591163,0.9872705,0.18692623,8.352201,2.5180166,2.2538521,0.18790984,0.5208852,0.1790164,1.670787,18.792904,0.61436063,3.272631,0.15080328,0.26389343,0.29396722,0.5098524,0.12231147,0.68533593,0.048762295,26.243513,0.5104262,0.040983606,1.5944017,0.071360655,0.29207373,0.8673771,4.939811,0.19462295,0.4904836,3.3350334,0.560041,0.0787541,1.7452788,0.8336883,27.123295,1.4871967,1.6349758,2.8355248
619,7.6262007,0.39001253,0.0828125,1.6795998,0.19217499,0.67201245,0.1320875,0.1444375,0.0575625,0.1397,1.2685251,0.10885,0.66101253,0.0345625,0.16826251,0.079925,0.2922625,0.0125,0.49774998,0.0855875,15.679163,0.20731251,0.112950005,0.343525,0.064575,0.025,0.300375,1.6062874,0.0569625,0.0944625,1.5361499,0.19672501,0.061787497,0.52260005,0.090637505,8.168936,0.55144995,1.58695,2.8531377
620,8.253962,0.36050487,0.06535923,0.8050097,0.25922328,0.17378642,0.24842721,0.41124272,0.20171845,0.17902914,2.2654757,0.19795145,0.49002916,0.04013592,0.41379613,0.23268934,0.13994174,0.11345631,0.56752425,0.14104854,10.056611,0.42441747,0.048543688,0.40729126,0.053805824,0.1135534,0.3662427,2.37767,0.24177672,0.19082525,2.289903,1.4915631,0.13570873,1.9418352,0.11670875,3.2785823,4.7470393,2.5517092,5.291369
621,5.322541,0.53645945,0.027027028,0.767054,0.4012162,0.43654054,0.09972973,0.027027028,0.027027028,0.13589188,5.7440805,0.25032434,0.12494595,0.027027028,0.16048647,0.15008108,0.054054055,0.027027028,0.13513513,0.09535135,7.68654,0.054054055,0.027027028,0.27183783,0.0,0.0,0.3427027,2.2686758,0.0,0.30672973,1.126,0.0,0.0,0.64272976,0.05810811,6.8636756,0.5345676,1.3973514,2.4425406
622,7.5435886,0.56251377,0.0738899,6.925981,0.21419267,0.21062388,0.1170367,0.96949536,0.057412844,0.8310184,4.9736977,0.36606416,0.271422,0.09794495,0.12555045,0.22823854,0.24441285,0.20776148,0.64763296,0.095183484,35.909252,0.39988992,0.19208255,0.13447706,0.064844035,0.089614674,0.49368808,0.94749546,0.07941285,0.30642202,2.0497155,0.34510088,0.10691743,0.41593578,0.08370642,2.504505,0.49113762,2.2987435,3.8208725
623,5.568834,0.24740478,0.15480952,5.4233804,0.121857144,0.2700238,0.111,2.1079998,0.114452384,0.48019046,12.42981,0.7345,0.6869762,0.23521428,0.2100476,0.34254763,0.293,0.07595238,0.6953095,0.16930953,52.187523,0.52388096,0.38283333,0.104499996,0.0,0.04761905,0.42280954,0.5391667,0.14964285,0.21242857,2.263,1.0917144,0.1575,0.37161905,0.050380953,1.104619,0.6518571,1.256262,2.7025955
624,7.583846,0.5317692,0.03846154,0.62142307,0.17526923,0.25953847,0.1551923,0.03846154,0.03846154,0.1885,3.9126928,0.19461538,0.23026922,0.46107692,0.03846154,0.19692308,0.31411538,0.049499996,0.27092308,0.5375769,21.308615,0.44907695,0.11880769,0.2406923,0.045423076,0.07692308,0.4395,1.8889613,0.40123078,0.08046154,2.1286151,0.33596152,0.09257693,0.83576924,0.08626923,3.4072306,0.5897308,2.9894614,4.2685385
625,5.6753445,0.6249702,0.12962501,10.195582,0.570613,0.9203807,0.29282147,1.2636425,0.14420833,18.479856,7.485403,0.6784523,0.5131905,0.081601195,0.14107144,0.19233331,0.17693453,0.08630952,0.9026786,0.11973809,49.107655,0.62983936,0.3053512,0.110654764,0.08980358,0.25927383,0.5079405,2.895589,0.18981546,0.27080953,2.336167,0.24514882,0.050839286,0.6603452,0.05466667,3.0352914,0.7613095,0.94094646,2.0343812
626,13.598896,0.14831579,0.05263158,0.6512632,0.15573685,0.03452632,0.0,0.10526316,0.0,0.239,2.1974735,0.05505263,0.0903158,0.0,0.11147369,0.0,0.0,0.10526316,0.15789473,0.0,3.420842,0.12342105,0.0,0.53205264,0.0,0.08305263,0.3261579,1.7255789,0.18021053,0.15789473,1.4757895,0.5932105,0.10526316,0.7388421,0.08842105,2.2230525,0.22184211,2.7260525,5.2501054
627,5.8301516,0.39996377,0.06526087,4.607435,0.15596376,0.17859422,0.18883333,0.3665362,0.16322465,4.0109925,15.895734,0.59504354,0.2629058,0.16827536,0.13646378,0.06661595,0.0892971,0.023115942,0.35423914,0.028985508,8.869159,0.24373914,0.036557972,0.10428986,0.046942025,0.056869566,0.23155797,0.59768844,0.04118116,0.16726087,1.4654347,0.06959421,0.16582608,0.26190582,0.02173913,0.3411304,0.460087,1.5371524,2.9242973
628,9.323085,0.41341054,0.105789475,0.6426106,0.49456844,1.7620314,0.116852626,0.19733684,0.106421046,1.1110208,5.355305,0.22756843,0.5336211,0.08053684,0.119063154,0.17749473,0.13877895,0.06612632,0.4191684,0.14854737,11.23641,0.23056841,0.06616842,0.4049684,0.06351579,0.05456842,0.44670525,2.7239158,1.3803895,0.22088422,1.5211368,0.3324421,0.010526316,0.73488426,0.104452625,8.755485,0.5614631,3.012221,5.67001
629,13.592788,0.85252976,0.0782906,0.9700597,0.20316242,0.7205299,0.07807692,0.12987179,0.05994017,0.1353077,4.3793073,0.1757094,0.341094,0.0388718,0.13617094,0.06154701,0.43975213,0.065282054,0.45012823,0.10379487,10.055069,0.23896582,0.034846157,0.52258974,0.05592308,0.15387177,0.20126496,4.0829744,0.13302565,0.27811113,1.9810511,0.32946151,0.077863246,0.5585813,0.13952136,6.9057183,0.59216243,2.2371883,4.175205
630,7.844042,1.2406456,0.16631745,4.850324,1.7564974,0.91160834,0.20439154,0.17406349,0.10117989,0.30557674,4.9063125,0.33189422,0.885291,0.11363493,0.16013229,0.27903172,2.1561747,0.07726984,0.48802644,0.06996296,8.25555,0.31852382,0.05092063,0.53664017,0.044158727,0.22117989,1.0437673,5.0631957,0.15264021,0.41810048,3.0997193,0.414783,0.04368254,0.7234339,1.1338409,29.27642,1.297148,3.1836565,6.575339
631,12.473347,0.81652564,0.06865384,1.0094358,0.19623077,0.7319102,0.12430769,0.16175641,0.041371796,0.25934616,2.2640898,0.102076925,0.4472564,0.030384613,0.19687179,0.1330641,0.105179496,0.09620513,0.47071794,0.025641026,22.356531,0.39715385,0.03846154,0.3149487,0.051923078,0.088884614,0.29948717,2.288372,0.124397434,0.22166668,1.6982563,0.47496155,0.095525645,0.63425636,0.16229488,9.559924,0.6789359,2.7636414,4.9539876
632,6.270883,0.43674746,0.07573232,5.994747,0.26435354,0.42135856,0.21628281,0.42561105,0.118914135,9.100454,8.963743,0.43884853,0.45244443,0.09780304,0.115333326,0.19539899,0.055883836,0.08916667,0.514,0.059393942,16.764133,0.2883333,0.06295455,0.062681824,0.047631312,0.08003535,0.4390909,0.7440454,0.05512626,0.3265808,1.94395,0.09146969,0.12966162,0.4211111,0.021429293,0.8426566,0.5711869,1.8064396,3.0638385
